-1,-9,-5,-4,-10,-18,0,7
2,6,3,1,0,2,1,0
-1,-5,-3,-3,-4,-5,4,1
2,-2,-4,-1,1,5,-1,0
1,2,-3,-2,0,-7,5,3
-2,-15,-2,-2,0,3,-1,-1
-2,7,10,4,1,-7,-3,3
-3,-3,-3,-3,-5,3,13,-4
-2,3,12,4,7,11,0,2
5,11,0,-4,-10,-15,-4,-5
-3,-2,0,-1,5,4,-5,-3
0,-9,0,1,4,4,-1,-1
1,3,-6,-2,-3,4,-3,-2
-3,-3,-3,-1,-1,-3,4,0
9,4,1,1,-3,3,-14,-10
-12,-11,0,0,2,-1,-4,7
-1,4,-1,1,1,5,1,-7
-4,-1,-1,0,-1,5,2,3
8,-16,-12,-2,-4,-7,7,7
1,12,6,-1,-4,-10,-6,-8
-2,-3,-1,-3,0,5,-2,1
-5,-12,-8,-1,-1,-6,-5,-3
-4,10,-2,-2,-2,4,3,-5
-1,3,11,0,0,1,2,1
-3,-5,-4,-2,-3,-3,-7,-5
1,3,-2,-2,0,0,4,-2
-5,-11,-4,0,1,-3,-2,-2
0,7,6,-1,-3,-8,-11,-3
-1,1,-1,0,2,13,11,0
-1,-6,-4,1,-1,0,3,-3
5,13,11,0,-1,0,-2,9
-6,-9,-3,-2,-3,-1,-2,-5
0,2,-1,0,0,0,-2,-1
-1,-1,-3,-3,-4,-4,4,4
0,-3,-3,1,-2,-4,0,-6
2,3,-1,-3,0,8,4,3
-1,-7,-7,-1,-2,-5,-1,-1
-2,0,4,0,-2,1,-3,-3
-2,-3,-4,0,3,1,-3,-1
2,3,0,1,-2,-6,10,2
-3,-3,-2,-1,-2,-5,3,1
-1,4,-7,-5,-1,-10,-6,0
-3,-16,0,-3,-3,8,2,-3
3,15,2,0,7,5,-6,-1
-2,-12,-1,2,-2,0,0,0
0,5,5,2,0,-3,-9,-5
2,4,-5,-3,-1,1,-1,0
-1,-4,-5,-2,-3,-2,3,2
1,1,1,0,-1,4,6,2
-1,1,0,1,-3,-5,0,-3
-4,-1,-3,-2,0,5,-5,-3
-2,-9,-3,-3,2,4,-2,1
0,7,3,-4,-17,-16,-11,0
-2,-6,-1,-8,8,9,10,-1
2,4,5,15,13,-1,4,3
0,-4,-3,-4,-3,-1,-4,0
-1,-2,-7,-25,-34,3,-3,-3
-1,2,5,21,11,-22,-3,0
-1,1,6,39,40,5,-7,-3
0,4,13,48,42,-8,-2,1
-1,-2,-2,-13,-7,-5,-16,-2
-2,-8,-11,-17,-16,21,17,3
-2,0,-12,-31,-39,-19,-2,-1
-2,-6,-11,-21,-4,2,5,-1
2,1,1,3,-7,5,-3,1
-2,1,12,41,47,-1,-11,-4
1,4,4,7,-9,-28,-12,-4
-2,2,22,77,35,8,14,1
-4,-7,-17,-44,-67,-39,-7,-4
1,-2,-2,-5,25,6,4,5
2,5,11,17,-6,4,-1,-1
