X,-2,3,3,8,2,1,2,0,
X,4,0,7,-7,-3,0,-1,-1,
X,0,-6,-6,-9,-2,1,1,-2,
X,2,1,4,17,2,5,0,3,
X,4,5,4,-37,-7,-4,0,-1,
X,1,1,5,-3,-1,0,-1,-1,
X,-1,-1,-28,-26,-3,-2,-1,-5,
X,1,1,15,9,3,3,1,1,
X,-4,-9,-16,7,0,-2,0,-3,
X,-1,1,4,-3,0,-2,-1,-1,
X,-4,-2,3,-3,-2,0,-1,-5,
X,0,0,-8,-40,-3,0,-1,-4,
X,-2,0,15,24,0,-1,-1,-4,
X,-1,-5,12,23,-2,1,-1,-1,
X,3,1,3,-2,-1,1,-1,-1,
X,2,-3,9,26,-1,-2,0,1,
X,-3,-2,1,-6,1,-2,-1,0,
X,0,-3,0,16,5,3,1,0,
X,-1,-1,-8,-15,-3,-3,-2,-2,
X,-3,2,-4,-7,-4,0,-2,-2,
X,-10,-1,1,-2,-2,0,-1,-6,
X,-5,1,10,12,0,2,-4,-4,
X,-2,-2,-15,-25,-4,-1,3,4,
X,0,-2,5,19,2,-1,2,-1,
X,-5,-5,-8,45,5,-2,-1,-1,
X,2,0,0,0,-2,0,3,6,
X,1,-2,-2,10,0,-1,-2,0,
X,4,3,9,4,-2,-1,-2,0,
X,-1,1,7,-33,-6,-2,-2,1,
X,0,2,12,18,6,8,5,2,
X,2,3,1,-46,-11,-8,-3,0,
X,1,1,5,-1,-2,-5,0,0,
X,3,2,8,20,4,1,0,-2,
X,-4,-1,-14,0,-2,1,1,-2,
X,0,-1,-10,0,-1,0,0,1,
X,-2,0,2,6,1,-1,1,1,
X,-1,-3,-3,11,1,-2,-1,1,
X,-1,3,4,-9,-3,-2,2,2,
X,-2,0,-7,-17,-6,-4,-2,1,
X,0,2,12,10,-3,-2,0,0,
X,1,-2,-14,-14,-5,-4,1,-1,
X,-2,-7,-4,12,0,2,-1,-1,
X,-3,-1,1,21,7,6,1,1,
X,1,1,8,-3,-3,-3,1,-1,
X,1,0,10,3,-1,0,1,1,
X,0,-1,4,16,6,4,2,0,
X,0,1,-2,-11,-2,-2,-1,0,
X,-2,0,5,5,-4,-1,1,-1,
X,1,2,3,0,1,-1,-1,1,
X,-2,4,9,-6,-2,-6,-1,-1,
X,-2,-1,4,14,0,-2,0,-1,
X,-1,-1,-9,-8,-2,3,1,-3,
X,-2,-2,1,-38,-5,-2,-3,-1,
X,2,-2,4,8,0,-2,-1,-3,
X,-2,-2,-5,-30,-5,-3,0,0,
X,0,1,4,5,3,1,0,1,
X,-1,-3,3,20,2,1,2,0,
X,-2,1,1,0,0,0,0,4,
X,-1,1,7,-27,-6,-3,0,1,
X,1,2,3,-5,-1,0,0,3,
X,1,0,-5,7,0,2,2,-2,
X,-3,-2,-12,-9,-2,3,1,-1,
X,0,3,2,-3,-1,0,0,2,
X,4,4,23,1,-2,2,-1,3,
X,3,2,4,11,-3,-3,-1,0,
X,-3,3,1,-8,1,0,0,-2,
X,-3,0,0,0,1,3,2,-1,
X,1,4,-1,4,1,1,2,0,
X,0,1,13,2,-1,-1,1,-1,
X,-2,-2,0,-13,-5,-2,1,3,
X,1,1,1,-7,-1,-1,-1,-1,
X,-1,0,0,2,2,3,-1,-3,
X,-2,-1,-4,2,-3,-2,-2,-2,
X,0,0,6,4,1,-2,-1,0,
X,0,1,-4,-4,-3,-1,0,1,
X,-1,1,11,11,4,2,0,-1,
X,0,-1,4,2,-1,-4,2,1,
X,0,-2,-4,11,0,-2,2,-3,
X,-1,3,-5,5,1,2,2,0,
X,-2,-5,-5,11,0,1,-1,1,
X,1,-1,2,3,0,1,0,2,
X,-1,-4,8,44,6,3,0,-2,
X,-3,-4,0,-12,-3,-1,-1,-3,
X,0,-2,7,-17,-7,-5,1,0,
X,-4,-2,8,10,2,2,0,-1,
X,-1,0,-8,-7,0,1,-1,-2,
X,1,-1,-1,6,-3,-3,-2,0,
X,-2,-4,-1,-2,-1,-2,0,0,
X,-4,-4,19,13,2,-1,0,-2,
X,0,-2,-7,-6,-3,-1,0,0,
X,-1,1,-3,-18,-5,-1,0,0,
X,-1,-1,-7,3,1,3,0,-1,
X,-8,-3,8,15,0,3,0,-1,
X,-2,-1,-3,-4,-3,-3,-2,-1,
X,-3,-1,3,11,5,4,0,-3,
X,-1,2,10,6,1,1,-1,-2,
X,-2,-3,-9,-15,0,0,0,1,
X,-1,-2,0,12,2,-2,-1,-1,
X,0,-4,-15,-5,-3,-6,-3,-1,
X,1,3,1,-1,-1,0,0,-1,
X,-1,1,-4,-11,-2,-3,-2,-2,
X,-1,-3,-6,20,-1,0,0,0,
X,0,0,1,11,1,1,-3,-2,
X,0,-3,-1,-12,-7,-7,-4,-1,
X,0,-2,6,8,1,1,1,0,
X,2,-1,20,22,3,0,1,0,
X,4,-2,-7,-14,-4,0,-1,5,
X,-1,-3,-1,21,3,3,3,3,
X,3,3,9,4,0,-3,-1,2,
X,-2,-3,2,-1,3,0,-1,-1,
X,0,-2,14,5,0,2,-1,-2,
X,0,-1,8,17,4,5,1,0,
X,-4,-12,-54,-2,-2,-2,-4,-5,
X,-3,-1,-1,-10,1,0,0,1,
X,-1,-1,1,19,3,3,1,-2,
X,-1,2,8,2,-1,1,-2,-2,
X,-1,-1,4,-8,-5,-5,-3,-3,
X,-1,1,-3,7,1,1,0,0,
X,0,1,0,9,1,-3,1,3,
X,1,2,0,5,-1,1,0,1,
X,-1,-4,0,-6,-7,-8,-2,-2,
X,0,4,8,14,1,0,-1,0,
X,4,4,3,-10,-2,-4,2,3,
X,-1,-1,28,13,1,2,2,-1,
X,-1,-2,-5,4,-1,-1,1,0,
X,-1,-3,-10,4,4,0,0,0,
X,-1,-3,4,-3,-2,0,-1,-2,
X,-1,3,-8,-5,2,1,1,1,
X,1,3,0,-4,-1,-2,-2,-2,
X,-3,-1,-11,1,-1,-1,0,-2,
X,-2,-2,12,15,1,3,1,1,
X,1,-1,5,-2,-5,-3,0,0,
X,-1,-2,3,11,0,2,-2,0,
X,-2,-4,4,4,4,5,2,0,
X,0,-1,-9,-5,-1,-4,1,1,
X,-4,-7,-8,-1,2,4,3,-1,
X,1,0,1,-7,0,-2,-3,1,
X,-1,-1,-15,4,-1,-2,-3,-3,
X,-1,-1,-10,-4,-1,-1,-3,-2,
X,0,-1,-6,-28,-6,0,0,1,
X,1,1,11,14,3,-2,-1,1,
X,0,-4,10,-2,-3,-5,-1,-2,
X,0,-1,3,10,3,1,-1,-2,
