X,5,-7,-2,10,4,1,-3,-1,
X,7,3,2,-5,-12,-3,-1,1,
X,-2,-9,-1,-7,-4,-2,-1,4,
X,-4,-1,2,-3,2,1,1,5,
X,13,-1,0,0,-3,0,-2,3,
X,-2,-3,0,2,-1,-3,0,-8,
X,2,1,-1,-12,-4,0,6,9,
X,-4,-1,0,-10,-8,-3,1,1,
X,5,4,0,1,0,-1,3,6,
X,5,6,-2,-5,-4,-3,-2,2,
X,1,2,0,-6,-6,-1,-2,10,
X,0,-2,0,0,6,-2,2,5,
X,-8,5,-1,10,10,6,3,-1,
X,3,0,0,2,8,3,1,-8,
X,0,4,2,9,-1,0,0,-6,
X,4,-3,-1,12,2,1,1,-1,
X,-3,0,-1,2,3,1,2,2,
X,4,2,-3,-1,-2,2,1,2,
X,6,1,0,1,-4,-1,-4,13,
X,3,8,-1,-10,-10,-7,-2,-4,
X,8,0,1,4,8,3,3,7,
X,0,0,2,2,6,2,-1,-8,
X,-8,-2,0,-3,5,-6,-6,-3,
X,1,3,0,-7,-4,1,-2,-3,
X,6,2,-7,-11,-9,-8,-3,6,
X,3,1,2,-3,0,-2,-4,-2,
X,3,-2,1,-16,9,1,0,-5,
X,-12,1,0,-4,-4,2,4,-1,
X,-2,4,1,-11,-6,-3,-1,7,
X,4,-4,-1,3,3,0,1,-4,
X,8,9,0,-9,-3,-3,1,19,
X,1,-2,1,-9,-6,-1,-3,-20,
X,2,1,1,6,-1,-1,-2,4,
X,-8,-5,0,22,4,2,2,-2,
X,-5,-1,2,-14,-2,2,2,8,
X,11,7,3,-3,-3,-2,-2,-6,
X,9,10,-1,-8,3,-2,2,1,
X,-2,-2,-5,-2,8,2,-2,1,
X,1,5,5,3,-6,-2,-3,11,
X,-2,-4,-3,-6,-5,-3,0,-9,
X,0,-3,-1,13,8,6,-1,-7,
X,3,0,2,-4,-3,0,1,-4,
X,-4,0,2,9,5,1,0,-3,
X,3,0,8,-11,2,1,0,-3,
X,7,2,0,-3,-5,-1,3,19,
X,-4,-1,-2,-17,-3,-3,-1,1,
X,5,-2,3,7,0,0,-1,0,
X,10,3,1,-6,-3,0,1,-4,
X,-3,-1,2,1,4,-2,-3,-27,
X,4,0,-4,9,5,2,-1,-10,
X,5,3,-1,-8,-5,-1,-2,-7,
X,6,5,8,-7,-3,0,0,9,
X,-6,-1,1,-4,-1,-2,-4,-10,
X,7,2,-2,-5,-7,-3,-1,3,
X,-8,0,0,-12,-5,-1,1,2,
X,5,1,0,-2,-6,-2,3,6,
X,7,2,-2,-5,-4,-3,-2,-3,
X,3,2,1,-3,-3,-1,-1,5,
X,-8,-3,0,-5,-4,-2,2,10,
X,-25,-9,1,2,-1,-1,-3,-16,
X,-8,-1,-1,-11,-6,-1,2,7,
X,4,-4,-3,38,21,5,2,11,
X,5,5,0,-11,-3,-2,1,-3,
X,1,2,-3,-14,-7,-3,-1,-5,
X,2,-4,-2,2,2,-3,-3,-8,
X,-4,3,0,-2,-2,-2,-1,-5,
X,8,4,-3,-24,-5,-2,2,28,
X,-12,-3,-3,15,8,1,2,1,
X,-4,1,1,7,-2,-4,3,2,
X,-1,-5,-1,1,-1,0,-1,-3,
X,5,-1,1,2,-1,0,-4,-1,
X,0,1,0,3,1,0,-2,-2,
X,-9,1,0,13,13,5,2,7,
X,11,5,0,-8,-4,-2,-1,2,
X,2,0,-4,-2,-3,-1,-2,1,
X,-1,-2,0,0,0,-1,1,0,
X,-5,-2,5,-1,-7,-1,2,9,
X,1,4,-1,-19,2,1,1,4,
X,-3,-1,-1,2,-3,-3,0,0,
X,1,-1,0,-10,-7,-3,0,-1,
X,-18,-5,-1,-1,-3,-2,1,-1,
X,0,-1,-2,-8,-1,-1,-1,-2,
X,6,-3,-2,-4,4,-1,-4,3,
X,-5,-2,0,-3,-1,-5,-3,-6,
X,-2,-6,3,-3,-6,-4,-8,-17,
X,7,1,-1,-6,-1,0,1,-1,
X,0,-9,-7,0,6,3,-1,-12,
X,0,-1,4,12,1,-1,1,9,
X,3,1,-4,-7,3,3,3,4,
X,-23,-14,-8,28,8,7,-1,0,
X,-4,-5,-1,-7,-5,-5,-6,-7,
X,3,4,1,-11,-6,-5,-2,5,
X,-6,-3,2,-1,-5,1,2,-6,
X,0,3,5,2,3,-1,-1,-3,
X,6,-1,3,-8,-4,-6,-1,2,
X,0,1,1,24,1,-2,-1,0,
X,-1,-1,-2,-12,-8,-6,-4,3,
X,2,-2,0,2,-3,-5,-6,-10,
X,-1,0,-1,14,4,0,0,-3,
X,-5,-5,-2,3,-1,-2,-3,-5,
X,-24,-4,3,6,-2,3,-3,-11,
X,2,2,0,-1,-2,-1,0,-6,
X,-6,-3,-2,-2,-5,-6,-6,14,
X,-1,3,-1,4,0,-4,-1,-1,
X,2,-6,-4,-11,-4,-4,-5,-7,
X,5,-1,0,0,-6,1,2,-1,
X,2,2,1,-5,-3,2,1,-2,
X,-5,-2,-5,-10,3,4,3,0,
X,5,4,2,0,0,1,-2,-4,
X,5,-2,-2,-9,8,2,2,1,
X,-2,-6,-2,16,6,6,3,4,
X,10,-6,-6,45,21,8,-3,8,
X,5,6,2,1,-3,-1,2,-1,
X,-15,-5,-4,-1,0,-1,2,1,
X,5,-2,3,29,5,-2,-7,5,
X,16,3,0,-6,-3,-1,3,-1,
X,-9,-5,-1,-7,-5,1,1,-5,
X,5,-1,3,-5,-4,-1,2,3,
X,2,2,-5,-1,-10,-3,1,4,
X,-7,4,-1,0,1,-1,-3,-7,
X,0,4,-3,-14,-5,-6,-2,2,
X,-1,-2,-1,-3,-5,-1,-2,-6,
X,-11,-5,-1,-5,1,1,-2,-3,
X,-2,-8,-2,9,10,6,-3,-5,
X,5,-1,-1,-3,0,1,2,5,
X,6,1,1,-16,-9,-2,1,-1,
X,-6,-5,-1,18,1,1,-6,-6,
X,12,3,-2,-8,-6,-2,-1,16,
X,-5,1,-2,-6,-4,-2,3,11,
X,3,1,1,6,0,-4,-2,-3,
X,1,3,1,-6,-1,-1,-4,-9,
X,-4,-4,-8,-13,0,-3,-5,4,
X,6,-2,0,-5,-9,-3,-4,-4,
X,8,2,0,2,0,-1,-1,3,
X,2,-2,0,15,1,0,1,14,
X,0,-6,4,8,9,4,1,4,
X,-5,0,0,-10,-3,-3,-1,1,
X,4,-1,-4,-20,3,1,2,3,
X,5,0,-1,-5,-3,0,1,-5,
X,1,1,0,3,-7,-6,-2,-2,
X,2,0,0,2,1,1,0,-3,
X,-1,-1,3,-3,3,1,-3,-5,
X,2,0,-1,5,-1,-2,0,-5,
X,2,-3,-3,-11,-8,-6,-9,12,
X,-3,-7,0,1,-3,2,0,-1,
X,-6,0,4,2,-3,0,-2,-1,
X,-3,1,2,5,-1,1,2,-1,
X,1,0,-1,9,-6,-4,-1,-3,
