X,1,1,1,-2,0,1,-1,2
X,-3,-1,-1,-5,-2,-1,1,1
X,1,2,-1,2,0,-3,0,-2
X,-1,7,1,-2,0,1,2,1
X,-7,-8,0,4,1,1,0,0
X,0,2,5,-1,0,-2,-1,-1
X,-9,-1,2,0,2,0,0,2
X,-2,-1,-3,-2,1,-1,-2,0
X,4,2,0,-1,1,-2,0,-1
X,3,-1,2,2,-2,1,0,0
X,0,1,1,0,0,-1,0,1
X,-2,0,1,0,1,-1,-2,-2
X,0,-5,-3,0,0,1,1,1
X,-3,-8,-2,-2,0,-1,-2,0
X,0,0,-2,-2,-2,2,2,-2
X,-1,0,0,-2,1,-1,0,-2
X,-1,-10,-2,0,1,-2,-4,-1
X,-3,-1,2,2,0,6,8,-4
X,-3,-4,-1,3,0,-1,-1,0
X,-3,-2,-5,0,-1,-10,1,-3
X,-1,-1,0,-2,-2,-3,-3,-1
X,0,0,1,-1,-2,2,2,-1
X,2,-4,-1,-2,0,9,4,0
X,0,3,0,2,-1,0,-2,-1
X,2,0,-2,0,-3,-4,-3,0
X,0,4,1,-3,-1,-4,-1,-1
X,1,1,1,0,-1,0,5,0
X,0,-3,-3,-1,-2,-4,-1,-2
X,-3,-4,0,-1,1,-1,2,-1
X,-3,-11,1,4,0,-1,-3,2
X,2,1,0,-2,-2,2,2,-2
X,-3,-12,-1,-2,0,1,1,-2
X,-2,3,-1,1,-1,-2,1,-2
X,-1,-2,-1,2,1,3,-2,-1
X,1,-10,-1,-3,-2,-5,-1,0
X,0,-13,3,1,1,1,2,0
X,-3,0,-4,-1,-1,0,1,0
X,3,3,1,1,-3,1,0,1
X,1,2,0,-1,0,2,2,0
X,-1,-10,-2,1,1,-2,-3,-2
X,0,0,2,0,-1,-2,-3,-1
X,1,-1,-4,-5,-3,-1,-1,0
X,2,-1,0,-3,-2,-2,-1,1
X,-1,1,0,0,0,-2,-1,0
X,-2,-3,0,1,-2,-2,0,-1
X,-3,-3,-2,0,-1,1,-2,-1
X,0,5,-1,0,-1,-1,0,-1
X,1,2,2,-2,1,2,0,-1
X,2,4,-1,-1,-4,4,-1,-1
X,0,-4,-5,3,-2,0,-4,-1
X,2,-4,-2,-3,0,-3,0,0
X,0,2,0,-1,-1,5,2,1
X,-4,-6,-1,-2,-3,0,-1,0
X,3,6,1,0,1,-2,-5,-2
X,2,1,0,-4,0,-2,1,-1
X,-8,7,-1,-1,-1,1,0,-2
X,1,-2,0,-2,-1,-1,1,0
X,1,1,0,-3,0,-1,0,-2
X,-1,-5,1,1,-1,0,-1,0
X,0,-1,0,1,-1,5,2,-1
X,0,-1,-1,-2,-1,-1,-1,-1
X,0,1,-1,2,-1,-2,1,3
X,1,2,-2,-3,0,4,-1,-2
X,2,1,-1,1,-1,-1,-1,-3
X,0,-1,2,-1,2,0,0,-1
X,-3,0,1,-1,0,4,-2,-2
X,-1,3,0,0,1,8,-1,-1
X,-6,-1,0,1,-4,-2,-2,1
X,3,4,0,-1,0,0,-2,1
X,-4,-7,-2,-1,-1,-1,-2,-2
X,-1,-1,0,-2,-3,2,1,0
X,0,-2,-2,3,-2,-1,-1,-1
X,1,2,0,-3,1,4,-1,-1
X,0,2,1,-1,0,1,-1,1
X,-2,1,-2,-2,-1,0,1,0
X,1,-5,-1,0,-3,-2,-1,-2
X,1,-5,-6,-2,0,-2,-1,-2
X,-1,2,0,0,0,-2,-1,0
X,-3,2,-2,-1,-1,0,0,-1
X,0,0,-1,-2,1,-1,0,0
X,-3,5,0,-1,1,3,0,1
X,-1,-4,-1,0,0,-1,-1,0
X,1,-1,-1,1,0,-3,-1,1
X,-3,1,3,2,-1,2,0,0
X,-2,-4,-1,0,1,2,0,2
X,1,1,0,-2,0,0,-1,1
X,-1,-3,-1,-1,1,-2,0,-1
X,-3,-1,-1,-1,-1,-2,-2,-3
X,-1,-4,0,-1,-1,-1,-3,0
X,-1,-4,-1,-1,0,1,2,0
X,2,-1,0,0,-2,-4,0,1
X,0,1,1,0,2,1,-2,-1
X,2,-1,1,-1,0,-4,1,-1
X,1,1,-2,1,-1,-2,1,0
X,-1,-1,-4,-2,0,0,-2,1
X,1,2,2,-2,1,-2,0,1
X,-2,0,-1,-3,-1,1,1,-1
X,4,2,0,-1,-1,-2,-1,1
X,0,1,-1,-1,-3,4,1,-1
X,1,-9,0,0,-1,0,-1,0
X,-1,-2,-5,0,-2,5,2,1
X,0,0,-3,-3,2,-2,-2,0
X,-1,0,-1,-1,0,0,1,-2
X,3,3,1,-1,0,-1,0,0
X,1,1,-1,0,0,4,1,0
X,-5,-5,-1,-1,2,4,0,-3
X,0,-5,0,1,1,2,-1,1
X,-2,3,0,-1,-1,1,0,-1
X,2,-1,1,-6,-1,-1,2,-4
X,0,-2,-2,1,2,-1,-2,-1
X,0,-1,-1,1,1,-2,-2,-2
X,-1,-2,-2,0,0,2,1,0
X,-2,-6,-3,-3,-2,0,0,-1
X,-2,-4,-1,-3,1,-2,-2,1
X,0,2,-2,-2,2,-1,1,-1
X,-1,3,-2,0,-2,1,-1,-1
X,-1,3,1,1,-2,-1,-2,0
X,-1,-4,-1,0,0,-2,-1,-2
X,-3,-2,1,-1,-2,-2,-1,0
X,-1,0,-2,-5,-2,0,1,-2
X,-5,-2,-2,0,4,-3,0,-1
X,-3,-8,-1,0,-2,-2,-2,-1
X,0,1,2,0,-1,-2,-1,1
X,-3,5,0,1,0,-3,0,-1
X,1,4,-2,-3,-2,0,2,0
X,0,0,1,0,-2,1,-2,-1
X,0,-2,-2,-3,0,1,1,-2
X,-1,0,2,-1,-1,1,-1,0
X,-5,0,-2,-1,0,-5,0,-1
X,-3,-2,1,2,-1,5,0,1
X,1,2,2,1,-1,-5,0,1
X,-1,0,0,-2,-1,-1,-2,-1
X,2,3,-2,-1,0,-1,-2,-2
X,-1,-5,0,1,-4,-4,-1,2
X,5,-4,1,0,3,1,-1,0
X,-3,0,1,0,-1,2,1,-2
X,0,7,-2,-5,0,0,0,-1
X,4,-1,0,0,-3,-5,-3,1
X,3,2,0,-3,-2,-2,0,-2
X,3,-2,0,0,0,0,0,0
X,-1,-4,0,1,-2,1,0,0
X,-1,-2,-1,-1,1,-2,0,-1
X,1,1,1,1,-2,-4,-1,1
X,-2,-5,-4,-2,-2,-1,1,-3
X,3,4,-1,1,2,1,0,1
X,1,0,1,4,0,1,-1,0
X,-5,-6,-1,-1,0,-2,1,-3
X,0,0,-2,0,1,1,1,1
X,-4,-1,-1,-3,-3,-1,1,0
X,2,3,0,-1,3,-1,-3,-1
X,1,-2,-2,-1,-2,0,-1,1
X,1,-6,-2,0,-3,1,-3,0
X,-1,-1,-1,-3,-3,4,-1,-1
X,0,0,0,-3,-1,-3,0,0
X,1,-1,-4,-2,-1,7,-2,-2
X,0,-7,1,-2,-1,-1,3,-1
