1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
-1.0,-2.0,-2.0,0.0,-3.0,1.0,-2.0,-1.0
-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0
1.0,-1.0,1.0,0.0,-4.0,-4.0,0.0,-1.0
-1.0,0.0,-3.0,-1.0,8.0,11.0,2.0,-1.0
-2.0,-2.0,-1.0,0.0,-2.0,-5.0,-1.0,-2.0
3.0,0.0,-2.0,-2.0,-1.0,-2.0,1.0,0.0
2.0,1.0,-1.0,0.0,-2.0,-3.0,-3.0,2.0
-11.0,-3.0,-1.0,-1.0,-4.0,-6.0,-3.0,-5.0
-2.0,-2.0,1.0,-2.0,-1.0,-2.0,-1.0,-2.0
0.0,-2.0,0.0,1.0,1.0,-2.0,-1.0,1.0
2.0,-1.0,-1.0,-4.0,1.0,0.0,-1.0,1.0
-1.0,0.0,0.0,0.0,-3.0,-1.0,0.0,-1.0
-3.0,-1.0,-2.0,0.0,-2.0,-3.0,-2.0,-1.0
0.0,-2.0,-1.0,0.0,15.0,15.0,1.0,0.0
-4.0,-3.0,-3.0,-7.0,-6.0,0.0,0.0,-1.0
-1.0,1.0,1.0,2.0,3.0,-3.0,-1.0,0.0
1.0,0.0,2.0,3.0,-2.0,-5.0,-3.0,-2.0
2.0,-2.0,-8.0,-10.0,-3.0,-11.0,-6.0,-1.0
-3.0,-6.0,-13.0,-15.0,-11.0,30.0,22.0,0.0
-1.0,-3.0,-1.0,12.0,9.0,-55.0,-31.0,-4.0
1.0,7.0,19.0,7.0,-3.0,5.0,-9.0,-1.0
-2.0,-5.0,-25.0,-23.0,4.0,25.0,24.0,1.0
-5.0,-1.0,9.0,27.0,1.0,-21.0,6.0,-4.0
3.0,3.0,-3.0,-18.0,-21.0,-76.0,-68.0,-4.0
-6.0,-8.0,-14.0,2.0,0.0,4.0,8.0,-4.0
-3.0,-1.0,3.0,-14.0,1.0,38.0,12.0,0.0
3.0,3.0,-2.0,7.0,0.0,1.0,-15.0,-2.0
-1.0,-6.0,-8.0,-11.0,-2.0,63.0,41.0,5.0
0.0,1.0,3.0,-2.0,-5.0,-17.0,-19.0,-1.0
-5.0,-4.0,-7.0,0.0,25.0,13.0,-12.0,-3.0
-7.0,0.0,7.0,13.0,-1.0,57.0,54.0,2.0
8.0,7.0,1.0,-10.0,-23.0,-57.0,-25.0,-3.0
-4.0,13.0,3.0,-11.0,2.0,2.0,-21.0,0.0
-4.0,12.0,5.0,8.0,2.0,-29.0,32.0,-6.0
-27.0,-50.0,-15.0,-19.0,-27.0,-32.0,-67.0,-18.0
41.0,31.0,-3.0,7.0,55.0,81.0,53.0,8.0
61.0,-40.0,-2.0,-2.0,-6.0,20.0,9.0,8.0
-75.0,-9.0,5.0,13.0,-8.0,-94.0,-24.0,-1.0
12.0,19.0,-4.0,-11.0,-20.0,-90.0,-15.0,-2.0
2.0,39.0,-4.0,-8.0,2.0,95.0,33.0,5.0
-11.0,-82.0,-24.0,-12.0,8.0,47.0,-7.0,-5.0
-23.0,59.0,15.0,7.0,-21.0,-27.0,12.0,0.0
78.0,-7.0,10.0,1.0,22.0,30.0,2.0,5.0
-17.0,35.0,-7.0,17.0,9.0,-1.0,28.0,8.0
22.0,17.0,24.0,-12.0,-21.0,43.0,9.0,-6.0
20.0,-100.0,-21.0,10.0,15.0,-63.0,-45.0,7.0
31.0,70.0,24.0,10.0,13.0,-33.0,56.0,25.0
18.0,-48.0,-18.0,-23.0,-48.0,-58.0,-39.0,-13.0
-103.0,21.0,0.0,11.0,24.0,-23.0,3.0,-11.0
36.0,2.0,-8.0,-5.0,-7.0,15.0,-31.0,-11.0
-29.0,12.0,0.0,-6.0,-22.0,-9.0,28.0,6.0
