7
6
6
5
9
9
5
6
6
4
4
4
5
6
4
5
7
4
4
5
5
7
9
7
8
10
8
35
66
116
105
39
48
82
81
49
51
63
62
43
29
43
60
54
30
34
61
64
41
46
53
93
101
62
76
156
174
156
171
157
168
274
351
409
402
314
333
353
363
481
756
690
738
692
375
487
552
486
573
866
802
396
277
327
282
287
271
338
345
198
222
282
373
387
406
335
271
586
519
340
400
275
223
144
35
55
49
18
35
69
60
27
29
33
36
40
60
57
23
17
15
15
23
19
19
21
19
18
13
37
37
27
35
25
17
53
78
56
36
29
41
38
23
37
46
50
47
25
20
38
39
34
33
28
