316
189
248
282
426
545
606
637
553
469
291
183
107
64
45
37
32
30
27
28
27
29
32
30
32
32
33
34
33
31
27
25
24
25
26
27
27
26
27
28
28
29
28
28
28
29
30
30
31
30
30
31
30
29
28
27
27
29
32
35
35
37
35
33
31
32
34
33
35
31
31
32
31
31
30
32
32
36
36
36
41
40
45
46
43
42
79
90
126
242
273
408
421
381
345
278
247
225
254
236
247
215
177
133
130
127
119
122
101
101
85
64
57
44
47
52
49
39
33
29
35
34
33
30
24
21
22
24
22
23
19
18
19
19
20
24
27
29
31
28
27
28
29
30
32
35
33
34
31
32
32
30
28
22
24
24
26
28
26
27
28
28
29
28
28
27
24
26
24
22
23
20
20
21
22
24
23
23
23
21
22
20
20
22
22
21
21
18
26
49
49
130
164
184
201
126
82
39
19
12
9
7
8
9
9
12
10
9
9
8
7
8
7
8
8
9
10
8
9
9
10
11
9
10
9
8
8
8
