193
113
65
121
160
116
76
32
21
17
13
7
8
5
2
2
2
3
3
3
3
2
3
3
3
3
3
3
2
3
3
4
3
3
3
2
3
3
3
3
4
3
3
4
3
3
3
3
6
9
12
12
10
10
10
13
13
10
13
21
19
19
25
28
37
35
31
33
23
23
27
30
56
78
217
362
340
446
598
1102
1402
1173
1089
1111
1163
854
762
897
708
527
531
601
509
438
424
262
202
328
275
102
54
54
54
51
53
119
105
26
23
19
15
13
9
10
11
9
8
8
8
12
11
8
13
13
9
13
13
7
33
33
7
12
14
9
5
5
4
3
4
4
3
3
2
3
3
2
2
3
3
3
4
3
3
2
3
3
3
3
3
3
2
3
4
3
3
3
3
3
3
3
4
9
49
88
87
57
25
14
9
6
3
2
3
3
2
3
2
1
2
2
2
2
2
2
1
2
2
2
2
2
2
2
3
2
1
1
2
2
2
3
3
2
1
12
66
115
100
61
28
13
10
6
3
3
3
2
2
3
3
3
