64333864151,-2,-5,-2,2,1,-14,-5,-9
64333864151,6,2,1,0,3,15,2,1
64333865031,-2,1,2,2,-2,-8,-4,1
64333865031,1,3,1,1,2,-5,-8,-4
64333865873,0,-2,-2,-1,-5,2,6,7
64333865873,-2,-1,-3,-1,4,-4,-5,-4
64333867997,2,-5,-5,0,-3,-7,-1,3
64333867997,-10,4,9,-2,-3,0,9,-2
64333875716,1,-2,3,2,2,4,-5,-2
64333875716,-1,1,-3,-1,1,-5,-8,-4
64333881404,-1,-3,-4,-2,2,20,7,-4
64333881404,0,-2,-3,-2,-7,-19,-13,-1
64333890085,7,13,-2,-1,-5,-4,1,9
64333890085,-16,-25,-5,-5,-5,1,7,-9
64333912164,-5,0,2,2,7,0,-15,-7
64333912164,1,6,7,2,5,3,-14,-9
64333912964,1,-8,-4,-2,1,10,3,1
64333912964,7,8,-2,0,-3,-19,-2,7
64333926462,-1,-6,-5,-3,-9,-4,1,-2
64333926462,-2,-8,-6,-2,2,5,-1,-1
64333935854,-5,7,2,-2,3,4,-1,-3
64333935854,-3,-6,-3,2,-2,0,-3,-3
64333950097,2,4,4,-5,-6,-22,-3,2
64333950097,1,1,-1,1,4,5,0,3
64333990480,0,-3,-6,-1,5,8,-3,-2
64333990480,-2,-4,1,-3,-5,-10,1,-5
64333991295,-10,-2,-6,-2,-2,-3,3,10
64333991295,13,-5,0,0,-1,-6,0,2
64333995120,-2,7,-1,-1,2,18,4,1
64333995120,0,1,0,0,0,9,-5,-1
64333995827,-5,-8,1,0,5,0,1,-4
64333995827,2,0,-5,-4,-8,-6,-7,-1
64334001211,1,-4,-3,-2,-7,-19,3,4
64334001211,-6,6,2,2,1,0,2,1
64334008686,12,1,-2,-4,-3,-2,-4,-2
64334008686,-9,7,0,-3,1,6,-2,-2
64334017637,-1,-3,4,3,4,1,-3,-1
64334017637,1,-1,1,-1,3,2,0,4
64334031242,0,1,1,1,-6,-1,9,2
64334031242,-3,-4,-1,-2,3,-2,-1,-2
64334046226,-4,1,-1,-5,-11,-27,-9,-5
64334046226,-4,-6,-4,-2,3,4,3,5
64334062550,9,4,2,2,6,3,-9,5
64334062550,4,-6,-7,-3,4,14,12,2
64334064212,10,3,4,-1,-7,-8,-6,-8
64334064212,-4,4,0,2,1,-9,-2,0
64334077047,-1,10,-3,-5,-6,-9,-4,-3
64334077047,-4,-13,-2,1,3,8,2,0
64334083794,3,8,5,-1,-2,-4,-7,-2
64334083794,0,-16,-2,-3,-1,3,-2,-3
64334100102,-3,7,0,1,0,2,-15,-10
64334100102,-2,-9,-9,-2,5,1,8,1
64334101649,-5,10,15,1,-5,10,1,0
64334101649,4,2,2,0,5,2,-5,1
64334123083,0,-1,-1,-2,-7,-11,2,2
64334123083,-4,-1,-2,0,-2,-7,-9,-4
64334124713,-6,-8,-7,0,5,6,-2,-2
64334124713,-2,1,-2,-3,-3,5,-2,-3
64334137098,2,-2,2,-2,-4,-17,-7,-4
64334137098,-2,2,2,0,6,16,3,1
64334143932,-2,-4,-7,-8,-12,-26,0,1
64334143932,4,5,6,17,6,-1,-1,-1
64334160181,-3,-6,-2,-5,-2,-1,-7,-4
64334160181,-2,6,5,1,-2,3,-13,-11
64334161725,-2,-4,-2,-1,3,14,6,3
64334161725,-3,-4,-5,-3,-4,-25,-6,-7
64334182628,-3,-4,-2,3,11,14,-8,-6
64334182628,-3,2,-1,-9,-24,-23,-5,0
64334184151,3,-3,-4,-8,2,-4,-3,5
