64581876361,-1,-1,-1,-1,1,7,3,-1
64581876361,0,1,0,-1,-5,-8,-2,2
64581877209,-1,0,-1,0,2,7,-1,0
64581877209,0,0,-3,-3,-4,0,-3,-1
64581880670,0,0,-1,0,0,-2,-2,0
64581880670,0,0,-1,1,-3,3,-2,-3
64581882324,-1,-1,0,-3,-2,-14,-9,-1
64581882324,-2,0,-2,0,-3,-3,0,-4
64581888517,-1,-2,-1,1,2,3,-5,-2
64581888517,1,-2,1,-1,1,-2,4,2
64581902838,1,1,1,-1,-3,-5,2,2
64581902838,-2,-2,-1,-4,-1,-7,-18,-2
64581910758,-5,-3,-5,-11,-15,-1,5,-4
64581910758,-2,-1,2,1,2,1,-7,-4
64581916964,1,2,8,26,16,12,-11,-2
64581916964,-1,1,1,2,-3,7,36,3
64581931989,2,1,1,2,-4,-21,-11,4
64581931989,-2,-4,-3,-5,5,18,0,1
64581948489,-6,-9,-17,-26,-15,-29,-7,-7
64581948489,-5,-8,-17,-58,-33,-5,-15,-6
64581950062,2,6,29,79,87,5,3,0
64581950062,1,4,21,60,30,7,53,5
64581996107,0,-4,-7,4,14,20,-6,-2
64581996107,-7,-8,-20,-38,-66,-54,-11,-9
64581996966,-1,-5,-21,-53,-35,9,-12,5
64581996966,0,-7,-8,-28,-42,15,-4,5
64582000100,0,0,-2,-8,3,-8,48,-4
64582000100,3,13,34,98,95,-3,-17,0
64582000747,-1,-1,-3,-8,-1,30,14,-2
64582000747,-1,1,-3,3,0,-7,-16,-4
64582008322,-2,-9,-19,-59,-64,17,-2,3
64582008322,-1,0,-3,-16,1,-38,-14,-2
64582014451,2,9,22,46,35,2,12,-6
64582014451,-1,1,3,17,26,50,4,4
64582023279,1,0,7,22,-1,-46,1,1
64582023279,-4,-8,-26,-47,-29,54,10,-2
64582036935,-2,-4,-10,-26,-33,-56,-19,-1
64582036935,-7,-9,4,-3,7,-15,-15,-10
64582045914,6,12,20,47,37,20,21,7
64582045914,5,8,2,-7,-3,18,10,4
64582068332,1,-6,0,7,1,-28,-9,11
64582068332,-1,-4,-9,-19,-18,10,20,-5
64582069796,-4,-8,-8,-13,-12,-18,-24,-7
64582069796,0,3,2,-3,-1,8,-2,-3
64582081948,-6,-3,-4,2,7,36,8,-6
64582081948,-6,-3,-2,4,-9,-44,-10,-4
64582090794,-4,-3,5,11,29,16,-16,2
64582090794,0,13,-10,-24,-20,10,1,-4
64582105653,0,-7,0,8,-15,-17,-4,-2
64582105653,5,0,8,27,22,7,-6,1
64582107350,-8,-10,-7,5,18,-36,-9,-8
64582107350,3,-7,1,14,22,13,10,10
64582128160,-3,1,11,17,10,-4,14,-4
64582128160,4,25,-14,7,0,3,-3,-1
64582129781,-8,-18,-4,-25,-38,-12,-21,-7
64582129781,-5,-19,-19,-56,-59,42,8,4
64582141771,-1,-1,2,45,57,-9,-19,-3
64582141771,2,6,-6,-18,-2,-13,0,-1
64582150772,-4,4,2,3,6,13,-10,-7
64582150772,-16,-21,-3,4,5,-18,-1,-3
64582165632,15,33,-5,-20,-24,5,-4,-5
64582165632,0,-17,-3,-14,-18,-22,4,4
64582167250,-4,-4,-1,8,1,-8,-7,2
64582167250,-5,-14,-6,-19,-6,52,35,-2
64582188122,-5,-9,21,50,29,-56,-15,-2
64582188122,-3,-2,-4,-8,-11,-37,-8,-3
64582189747,1,11,19,-3,-6,9,-4,-3
64582189747,-2,-8,1,7,-4,3,-14,-8
64582201833,-4,-3,-13,-34,-40,-37,-10,-3
64582201833,5,8,8,20,18,34,35,12
64582218319,-5,-5,-4,-6,12,5,6,1
64582218319,0,4,-2,27,11,-27,-14,-2
64582225847,5,10,-5,-33,-12,44,16,-2
64582225847,-3,-8,-9,-41,-58,-50,-21,-6
64582227288,1,-5,-15,-1,23,2,4,-2
64582227288,1,3,16,24,13,7,0,14
64582248253,0,2,6,32,35,10,-6,-4
