63675642035,0,-2,0,-1,-1,-2,-2,-2
63675642035,0,0,-1,-2,-2,-3,-1,-1
63675642870,-1,0,-2,-1,-2,-2,1,-1
63675642870,0,-1,-1,-3,-3,-1,0,-3
63675644220,-1,-1,-1,-2,-3,-1,-1,1
63675644220,-1,-1,-2,-1,-2,-2,-1,1
63675644904,1,-2,0,-3,-1,1,0,0
63675644904,0,1,-1,0,1,-1,-2,2
63675659867,0,0,1,2,0,2,0,-1
63675659867,1,1,1,0,-1,0,-1,0
63675661351,0,-2,0,0,0,-1,1,-1
63675661351,0,-1,-1,-1,0,-2,-2,-1
63675674873,-2,-1,-2,-3,0,0,0,0
63675674873,-1,-1,1,-1,1,-1,-2,0
63675682182,-1,0,-2,-1,-2,-1,-2,-1
63675682182,-1,-2,-1,-2,-1,0,-3,-2
63675689822,-2,0,-2,1,-2,-1,-1,0
63675689822,-1,0,1,0,-2,1,0,0
63675713510,-1,1,-2,-1,-1,-2,-2,0
63675713510,0,-1,0,0,0,0,-1,0
63675715675,0,0,0,-2,-1,-1,-1,-1
63675715675,-2,-2,-2,-1,-3,0,0,-1
63675750799,-2,0,-1,0,0,-2,0,-1
63675750799,0,0,-1,0,0,-1,-1,0
63675751587,-1,-2,-4,-1,-1,-1,-1,-1
63675751587,-1,-1,-1,-1,1,-2,-2,-2
63675752386,0,0,0,-1,0,-2,-2,0
63675752386,0,-3,2,0,-2,-2,-1,-1
63675755734,-2,-2,0,-2,1,-1,-1,-2
63675755734,-1,-1,-1,-1,-2,-1,-2,-1
63675763198,-1,-1,-1,-1,0,0,0,0
63675763198,-2,-1,-2,-2,1,2,2,2
63675772118,-1,-1,-2,-1,0,1,0,3
63675772118,0,2,2,-1,2,1,1,0
63675778280,0,1,1,0,1,-1,-3,0
63675778280,2,2,-1,-1,-1,0,0,0
63675793130,0,1,0,0,-2,-1,0,1
63675793130,0,0,-1,-2,-2,-1,0,-1
63675800659,1,1,0,1,-1,0,2,1
63675800659,-1,0,0,-1,0,-1,-1,-2
63675823811,-2,0,0,-1,-2,0,-1,-1
63675823811,-2,-1,1,-1,-1,0,-2,1
63675824617,0,0,-2,-1,0,1,-1,-2
63675824617,-1,-2,0,0,0,-2,0,-2
63675847102,0,0,1,1,0,-1,0,-1
63675847102,1,-1,-1,-1,0,1,-2,-1
63675847805,-1,-1,0,-2,0,-1,0,0
63675847805,-2,0,-1,0,-1,0,0,0
63675861435,0,-1,0,-2,-1,0,0,-1
63675861435,0,-2,-2,-2,-3,-2,0,-1
63675862128,0,-1,-1,-2,0,-1,0,-1
63675862128,-1,-2,-2,-2,-1,-3,0,0
63675883944,-1,0,-3,-1,1,-2,-1,-1
63675883944,1,0,-1,-1,-2,0,-1,-1
63675884627,-1,-2,0,0,-2,0,0,0
63675884627,0,-1,-2,1,-3,0,1,-1
63675898939,-1,-1,0,-2,0,1,-1,-1
63675898939,-2,-1,-1,1,1,-2,-1,-1
63675899629,-1,-1,-1,-1,0,2,0,1
63675899629,-1,0,0,-4,0,0,-3,0
63675921987,-1,2,0,-2,-2,-2,-1,-1
63675921987,-1,0,-1,-1,0,0,-1,0
63675922609,0,1,-1,-1,0,-1,-1,0
63675922609,-1,2,0,-1,1,2,0,-1
63675943943,0,-2,0,0,-1,-1,-1,0
63675943943,0,-1,-1,0,2,-2,0,-2
63675944659,-1,-1,-2,-1,-1,-1,0,-1
63675944659,-1,-1,-1,-2,-1,-2,-1,-1
63675958992,0,-1,-2,1,0,0,0,0
63675958992,-1,-2,0,0,1,1,-1,-1
63675959648,-2,-1,0,-1,0,-1,-2,-1
63675959648,0,-1,0,0,-2,1,-3,0
63675989655,-2,1,0,-1,-1,0,0,-3
63675989655,0,-1,-2,-1,-1,-1,-2,0
63675990302,-1,-2,0,-1,-1,0,-1,-2
63675990302,1,0,0,0,0,-2,-2,-1
