63529706598,-1,-3,-2,-2,0,-1,0,-1
63529706598,-1,-2,-3,-1,0,-2,-2,-1
63529708648,-1,-2,-1,-1,-1,-2,-1,-3
63529708648,-1,-2,-1,-3,-2,-1,-2,-1
63529709558,-1,0,-1,0,-2,-2,-1,-2
63529709558,-1,0,-1,-1,-2,-1,0,0
63529710838,-1,-1,-4,-1,-2,-2,-2,0
63529710838,-1,0,-2,0,-2,-1,-1,-3
63529719820,-2,0,-1,-1,-3,0,-2,-1
63529719820,-2,0,-1,-2,-1,-1,-1,-1
63529725874,0,-2,1,-2,-1,-1,-2,-1
63529725874,0,-2,0,-1,-1,0,1,0
63529737348,-1,-2,-2,-2,-2,1,-1,-1
63529737348,1,-1,-1,-1,0,-1,-2,1
63529750240,-1,0,-2,-1,-3,-1,0,-1
63529750240,-2,-1,-3,-1,-1,-1,-2,-2
63529755888,-2,-1,-1,-1,0,-1,-1,-1
63529755888,-1,-1,-1,0,0,-2,-1,0
63529770915,-1,1,-2,0,-1,-1,-1,-2
63529770915,-2,0,-2,-2,-1,-2,-1,-1
63529782380,0,1,-2,-2,0,-2,-1,-1
63529782380,0,-1,-2,0,-2,-1,-2,-2
63529794504,-2,-2,-1,-1,0,0,0,2
63529794504,-2,-2,0,0,-1,-1,0,0
63529834275,-2,-1,-1,-1,0,-1,-1,-1
63529834275,-1,-2,-1,1,-2,1,1,-2
63529835025,-1,-2,0,-1,-1,-2,-2,0
63529835025,-1,-1,-1,0,-1,-1,-2,-1
63529838886,1,-1,-2,-1,0,0,-1,0
63529838886,-1,-1,-2,0,0,-2,-2,-1
63529839613,-2,-1,-1,1,0,-1,-1,-2
63529839613,-1,-2,-1,-2,-2,0,-1,-1
63529854589,-2,-2,-1,0,-1,0,-3,-4
63529854589,0,-1,-3,-2,-2,-3,-4,-1
63529856144,-2,-2,-3,0,0,0,-2,0
63529856144,-1,-1,-2,0,-2,-3,0,0
63529860741,-1,-1,0,-2,-2,-1,-1,-2
63529860741,-1,-1,1,-1,-1,-2,0,-2
63529875891,-1,-1,-3,-2,-2,-1,-1,-1
63529875891,-2,0,0,0,-2,-1,-2,-1
63529883374,-1,-2,-2,0,-1,-3,1,0
63529883374,0,0,-1,-2,-1,-1,-1,0
63529906461,-2,0,0,-3,1,-1,-1,-1
63529906461,-2,-2,-2,-2,-1,-1,-1,-4
63529907187,-1,0,-1,0,-2,0,-4,-1
63529907187,-2,-2,-1,-1,-3,-2,-1,1
63529921393,-2,-2,-1,0,-2,2,2,0
63529921393,-3,1,0,-1,0,2,2,0
63529922152,1,2,3,-1,-1,0,1,0
63529922152,3,2,0,0,2,0,0,-1
63529943955,3,1,2,0,-2,-2,-4,1
63529943955,1,-1,-2,-1,-1,-2,-1,-1
63529944656,-2,0,-2,-1,-2,-2,0,0
63529944656,-2,0,-1,-1,0,1,-1,0
63529966536,-1,0,0,-2,-3,-2,1,-2
63529966536,-2,-1,-2,-1,1,-1,-2,0
63529967212,-2,0,-1,-2,1,-1,0,0
63529967212,-2,-1,0,-2,0,-2,1,0
63529981319,-1,-2,1,0,0,1,0,0
63529981319,-2,0,0,-2,-1,-2,0,1
63529982106,1,0,-3,0,-2,1,-2,-1
63529982106,-1,-2,-3,0,-2,0,-1,1
63530003910,-1,2,-1,-2,-1,-3,0,-1
63530003910,-1,-1,0,0,-1,-1,-2,-4
63530004729,-1,-1,-3,0,0,0,-1,-1
63530004729,0,0,-1,-2,-1,-1,1,-1
63530026876,0,-1,0,-2,0,-3,-1,-1
63530026876,0,-1,0,-2,-1,-1,-2,1
63530027670,-1,-1,1,-2,0,-1,1,-1
63530027670,0,-2,0,1,1,2,-2,-2
63530041479,0,-4,-3,1,-1,0,1,-1
63530041479,0,-2,-3,0,1,-1,-1,0
63530042190,-1,-3,0,-2,-2,-1,0,0
63530042190,-2,0,0,1,-2,0,-1,1
63530064005,0,1,-1,-1,0,1,-1,-1
63530064005,-4,1,0,-1,-2,0,0,-2
63530064681,-2,-1,-1,1,-1,-2,-2,-1
63530064681,0,0,0,-1,-2,-1,-3,0
63530086426,-1,-2,-2,-1,0,0,-2,-1
63530086426,0,-3,0,-1,-1,-2,-2,0
63530087192,0,-2,1,-1,-1,-1,0,1
63530087192,-1,0,-1,-1,-2,-2,-1,-1
63530100744,-1,-1,-1,-3,-1,-1,-3,-2
63530100744,-1,-1,-1,1,-1,-1,-1,-2
63530109007,-2,-1,-3,-1,1,0,-2,0
63530109007,-1,-2,-3,-3,-1,2,1,-1
63530123981,-2,1,-2,0,0,-2,-2,0
63530123981,0,-1,1,0,-2,-1,0,-1
63530124646,1,0,0,-2,-2,-3,-1,-2
63530124646,1,-1,0,-1,-1,-2,0,-1
63530146509,-1,-2,0,-1,0,0,0,-1
63530146509,-1,-1,-1,-1,-1,-3,-3,0
63530147153,-2,-4,0,0,0,-1,0,-2
63530147153,0,-3,-3,-1,0,-2,0,-1
63530160807,1,0,-2,0,-1,-1,0,-2
63530160807,1,0,-2,-1,-2,0,0,0
63530168983,-1,0,0,-1,-1,-2,-2,-1
63530168983,-2,0,-1,-2,-1,-2,0,-1
63530183878,0,-2,-1,0,-3,-1,-1,-1
63530183878,-1,-2,-1,-4,-2,0,0,1
63530184710,0,-2,-2,0,-1,-1,0,-1
63530184710,-2,-2,-1,-2,0,1,-1,-1
63530206487,-2,0,1,-1,0,-1,0,0
63530206487,-2,1,-1,0,-2,-1,-2,-2
63530207153,-1,1,-1,-2,-1,0,-1,-1
63530207153,-2,-2,0,-2,-2,-3,-2,-3
63530220843,0,-2,-2,0,3,0,0,0
63530220843,0,-1,-2,0,-1,-3,0,-2
63530236491,-2,-1,-3,-1,1,0,-1,0
63530236491,0,0,-3,-1,-3,-2,-1,0
63530243998,0,0,-3,-1,2,1,1,-1
63530243998,0,-11,-3,-2,-6,-8,-2,0
63530244658,5,25,15,2,3,9,4,0
63530244658,-3,-4,-5,-5,-8,-8,-5,-1
63530266533,-4,-7,-7,-4,-8,-10,-4,-2
