63279561612,0.474609375,-0.18408203125,0.826171875
63279582852,0.47314453125,-0.1865234375,0.82763671875
63279597810,0.48779296875,-0.1806640625,0.8447265625
63279621557,0.0078125,-0.27978515625,0.71728515625
63279644000,1.173828125,-0.02685546875,1.14208984375
63279659016,1.1220703125,0.0107421875,1.0888671875
63279687821,1.15966796875,-0.04248046875,1.26611328125
63279704030,0.9638671875,-0.162109375,1.31689453125
63279725735,0.51220703125,-0.3056640625,1.12841796875
63279740475,0.0263671875,-0.388671875,0.77392578125
63279778710,-0.21923828125,-0.3525390625,0.44482421875
63279779358,-0.076171875,-0.2216796875,0.3203125
63279802155,0.29541015625,-0.0810546875,0.50732421875
63279817270,0.42578125,-0.18017578125,0.8173828125
63279838500,0.458984375,-0.18603515625,0.818359375
63279862162,0.4697265625,-0.181640625,0.83349609375
63279905246,0.47509765625,-0.18017578125,0.826171875
63279915422,0.45556640625,-0.18310546875,0.83447265625
63279921605,0.400390625,-0.26318359375,0.9560546875
63279936638,-0.240234375,-0.34521484375,0.64404296875
63279959174,0.26904296875,-0.35498046875,0.99755859375
63279989784,0.0205078125,-0.38720703125,0.78076171875
63280004560,-0.21337890625,-0.3603515625,0.46044921875
63280027284,-0.09521484375,-0.23095703125,0.318359375
63280057317,0.38330078125,-0.06689453125,0.4853515625
63280064133,0.92236328125,0.0322265625,0.88232421875
63280087250,1.16796875,-0.01611328125,1.25
63280100266,0.93017578125,-0.171875,1.326171875
63280115284,0.21923828125,-0.19091796875,0.73486328125
63280137641,0.47802734375,-0.18505859375,0.83251953125
63280160294,0.47314453125,-0.1806640625,0.82763671875
63280175241,0.47265625,-0.181640625,0.8310546875
63280197733,0.4716796875,-0.1796875,0.82861328125
63280220256,0.46875,-0.17822265625,0.8271484375
63280235215,0.47314453125,-0.17724609375,0.830078125
63280257727,0.474609375,-0.17724609375,0.82568359375
63280280211,0.47412109375,-0.17529296875,0.8310546875
63280295264,0.4697265625,-0.1787109375,0.82275390625
63280317736,0.47314453125,-0.1787109375,0.82080078125
63280340168,0.4658203125,-0.1806640625,0.82470703125
63280355158,0.47119140625,-0.185546875,0.828125
63280386309,0.46923828125,-0.18017578125,0.83349609375
63280401581,0.47607421875,-0.17138671875,0.82275390625
63280415264,0.47412109375,-0.1728515625,0.82763671875
63280437757,0.46923828125,-0.173828125,0.826171875
63280452964,0.4716796875,-0.1796875,0.82958984375
63280475186,0.47314453125,-0.1806640625,0.82373046875
63280497826,0.4755859375,-0.181640625,0.822265625
63280512637,0.48046875,-0.19287109375,0.82666015625
63280535164,0.4873046875,-0.20361328125,0.83984375
63280559183,0.51171875,-0.208984375,0.8505859375
63280572792,0.50048828125,-0.259765625,0.8896484375
63280595216,0.4921875,-0.29638671875,0.9560546875
63280617747,0.5029296875,-0.2880859375,0.96533203125
63280640237,0.5087890625,-0.2236328125,0.89111328125
63280663391,0.5302734375,-0.162109375,0.7421875
63280679084,0.57470703125,-0.197265625,0.86083984375
63280700233,0.57861328125,-0.13916015625,1.02197265625
63280715154,0.5126953125,-0.22119140625,1.09423828125
63280737797,0.41015625,-0.3857421875,1.15185546875
63280760307,0.33740234375,-0.49951171875,1.154296875
63280782862,0.2822265625,-0.44677734375,1.1220703125
63280797667,0.17333984375,-0.34228515625,1.0966796875
63280815581,0.09814453125,-0.34033203125,1.02294921875
63280838024,0.03369140625,-0.28564453125,0.97509765625
63280857658,-0.025390625,-0.3037109375,0.9541015625
63280872579,-0.0830078125,-0.41357421875,0.93505859375
63280896612,-0.103515625,-0.4033203125,0.87060546875
63280917680,-0.15625,-0.33837890625,0.81591796875
63280941574,-0.19775390625,-0.3583984375,0.83251953125
63280956579,-0.19580078125,-0.34814453125,0.775390625
63280977612,-0.19580078125,-0.35595703125,0.806640625
63280995561,-0.19482421875,-0.322265625,0.7978515625
63281016576,-0.22509765625,-0.32177734375,0.80078125
63281037603,-0.2412109375,-0.33837890625,0.814453125
63281055580,-0.30029296875,-0.35205078125,0.77294921875
63281076585,-0.30517578125,-0.373046875,0.7568359375
63281097728,-0.31005859375,-0.3486328125,0.74609375
63281115575,-0.3388671875,-0.31591796875,0.7216796875
63281136582,-0.35791015625,-0.328125,0.70068359375
63281157691,-0.40771484375,-0.3701171875,0.65185546875
63281175596,-0.431640625,-0.38623046875,0.66162109375
63281196594,-0.4345703125,-0.39306640625,0.63623046875
63281220604,-0.47509765625,-0.3662109375,0.61767578125
63281235561,-0.47607421875,-0.3798828125,0.60546875
63281258070,-0.52001953125,-0.42236328125,0.58740234375
63281277742,-0.52734375,-0.42333984375,0.61083984375
63281295582,-0.48681640625,-0.43115234375,0.654296875
63281318017,-0.47216796875,-0.39794921875,0.65673828125
63281337711,-0.45703125,-0.39208984375,0.65478515625
63281355568,-0.45458984375,-0.40869140625,0.66162109375
63281378086,-0.4931640625,-0.41259765625,0.66259765625
63281397751,-0.4951171875,-0.4267578125,0.7001953125
63281415565,-0.51904296875,-0.45556640625,0.7109375
63281438069,-0.5380859375,-0.42724609375,0.70458984375
63281457609,-0.4892578125,-0.42333984375,0.72607421875
63281475544,-0.46484375,-0.4287109375,0.748046875
63281512881,-0.5146484375,-0.44091796875,0.755859375
63281517601,-0.54296875,-0.4638671875,0.76171875
63281535592,-0.53515625,-0.490234375,0.7587890625
63281558053,-0.53076171875,-0.4765625,0.75732421875
63281577758,-0.505859375,-0.45654296875,0.77001953125
63281595585,-0.51318359375,-0.4580078125,0.75927734375
63281618024,-0.533203125,-0.46875,0.74853515625
63281645236,-0.51611328125,-0.4541015625,0.74853515625
63281655586,-0.49609375,-0.45263671875,0.736328125
63281677213,-0.48291015625,-0.44482421875,0.740234375
63281698368,-0.4794921875,-0.45166015625,0.7353515625
63281714752,-0.48193359375,-0.4423828125,0.73828125
63281737273,-0.4912109375,-0.43212890625,0.73779296875
63281758422,-0.490234375,-0.43310546875,0.72412109375
63281774755,-0.47998046875,-0.43798828125,0.732421875
63281797233,-0.48583984375,-0.43701171875,0.7294921875
63281818382,-0.48046875,-0.43310546875,0.7451171875
63281834806,-0.49169921875,-0.44140625,0.74267578125
63281857282,-0.5078125,-0.4423828125,0.7294921875
63281879735,-0.50390625,-0.4326171875,0.74169921875
63281894732,-0.5009765625,-0.427734375,0.73193359375
63281917264,-0.5078125,-0.4384765625,0.7470703125
63281938385,-0.51318359375,-0.44482421875,0.73974609375
63281954734,-0.51416015625,-0.443359375,0.740234375
63281977236,-0.5107421875,-0.4287109375,0.72265625
63281998440,-0.5,-0.41796875,0.73828125
63282014702,-0.494140625,-0.42529296875,0.73193359375
63282037205,-0.49755859375,-0.4306640625,0.72998046875
63282058357,-0.48388671875,-0.4248046875,0.7197265625
63282074709,-0.4765625,-0.4111328125,0.72119140625
63282097227,-0.4482421875,-0.39306640625,0.73779296875
63282118356,-0.44677734375,-0.3837890625,0.7333984375
63282134712,-0.36328125,-0.3583984375,0.72509765625
63282157661,-0.32861328125,-0.38330078125,0.71435546875
63282178428,-0.34521484375,-0.39013671875,0.69189453125
63282194025,-0.43212890625,-0.3828125,0.6513671875
63282223496,-0.43408203125,-0.3544921875,0.658203125
63282239711,-0.39453125,-0.33203125,0.63525390625
63282254036,-0.376953125,-0.33447265625,0.64111328125
63282277255,-0.37255859375,-0.28955078125,0.65771484375
63282299706,-0.330078125,-0.27001953125,0.6767578125
63282320729,-0.30029296875,-0.2802734375,0.72900390625
63282337230,-0.2998046875,-0.33544921875,0.73193359375
63282359718,-0.28466796875,-0.333984375,0.7548828125
63282374081,-0.22509765625,-0.29248046875,0.78466796875
63282397236,-0.13916015625,-0.2109375,0.84375
63282419734,-0.08544921875,-0.193359375,0.89599609375
63282440922,-0.04443359375,-0.236328125,0.92578125
63282457250,0.01025390625,-0.26513671875,0.95947265625
63282479691,0.0712890625,-0.2763671875,0.96044921875
63282502216,0.1162109375,-0.28173828125,0.9912109375
63282517260,0.15625,-0.29296875,0.998046875
63282539719,0.20263671875,-0.3017578125,0.9990234375
63282560880,0.24169921875,-0.318359375,1.0048828125
63282577169,0.28466796875,-0.3125,0.98583984375
63282605894,0.3310546875,-0.2890625,0.9677734375
63282620926,0.373046875,-0.28564453125,0.951171875
63282637206,0.427734375,-0.26904296875,0.9365234375
63282659685,0.4580078125,-0.23095703125,0.921875
63282680935,0.59326171875,-0.2294921875,0.84765625
63282697226,0.72900390625,-0.27001953125,1.072265625
63282719709,0.6533203125,-0.2109375,1.228515625
63282742235,0.5595703125,-0.47265625,1.1259765625
63282757256,0.2841796875,-0.73681640625,1.03466796875
63282779677,0.1875,-0.6513671875,0.81689453125
