5.5989010989010985,52.148442217123538,2.0,6.3406593406593403,76.141166525781912,9.0,6.0109890109890109,72.16181620577224,7.0,12.82967032967033,414.8184096123656,35.0,13.653846153846153,457.55720927424227,49.0,8.0054945054945055,131.53221229320133,17.0,9.291208791208792,150.62060741456347,25.0,4.9890109890109891,45.431831904359377,5.0,1.0
4.5984251968503935,53.307472392722559,8.0,7.3753280839895012,119.82856276823667,36.0,6.1417322834645667,67.25473095390636,13.0,10.16010498687664,221.93076652819974,49.0,16.708661417322833,536.64828707435197,133.0,16.57217847769029,495.52699416509938,129.0,8.286089238845145,123.23884514435696,30.0,4.4435695538057747,35.175825462762042,3.0,2.0
4.7119565217391308,38.917135974585157,8.0,9.5742753623188399,173.06426892984666,75.0,6.1413043478260869,62.605019953791221,13.0,12.623188405797102,314.21443761814743,128.0,16.923913043478262,553.16240023104399,194.0,13.059782608695652,277.95195008926697,144.0,9.4474637681159415,157.11024141461877,65.0,5.3097826086956523,44.432573907792488,7.0,3.0
2.9930313588850175,16.588400976095372,1.0,6.4146341463414638,71.789726717575775,14.0,6.2264808362369335,63.327076934283525,8.0,12.567944250871081,348.41552040209302,62.0,16.038327526132406,543.96336000194253,98.0,9.5993031358885013,143.61186854277699,38.0,6.3588850174216027,65.9145795141376,4.0,4.5121951219512191,32.652454200002438,3.0,4.0
5.2914691943127963,57.681032546438765,12.0,8.4573459715639814,125.75852406729408,50.0,6.5355450236966828,72.306237505896092,13.0,10.315165876777252,235.10123874126816,60.0,13.869668246445498,369.11545675074683,116.0,14.810426540284361,366.44841760068283,140.0,10.985781990521327,218.53060353541025,72.0,5.9431279620853079,56.421239415107472,8.0,5.0
5.4976190476190476,67.233214285714283,17.0,7.6047619047619044,108.84011337868482,48.0,5.7999999999999998,58.385691609977322,8.0,11.078571428571429,275.89598072562359,93.0,13.988095238095237,389.01094671201815,124.0,12.56904761904762,271.10301020408161,124.0,10.026190476190477,177.30550453514741,58.0,4.4428571428571431,34.89344671201814,5.0,6.0
7.0771349862258957,114.80214618005751,32.0,9.4435261707988989,195.8262565550319,57.0,6.9752066115702478,83.560700923585983,16.0,10.724517906336088,221.81708899665318,57.0,13.771349862258953,325.90387723971497,103.0,13.892561983471074,333.47549120051002,105.0,14.057851239669422,365.49463075533691,111.0,5.2644628099173554,49.742883379247012,8.0,7.0
4.3351648351648349,37.747554643159042,5.0,7.7857142857142856,113.02312522642191,38.0,6.3351648351648349,74.102161574689035,14.0,11.156593406593407,310.18369611158073,64.0,14.890109890109891,459.84038763434364,107.0,16.206043956043956,463.63086432797974,131.0,8.5164835164835164,139.08468180171477,33.0,4.4120879120879124,35.748460330877904,4.0,8.0
7.2857142857142856,125.47664024287401,34.0,13.587662337662337,433.47608154832176,89.0,7.4155844155844157,98.821976724574142,25.0,9.0876623376623371,178.64584036093774,37.0,11.931818181818182,268.84039256198349,71.0,16.233766233766232,523.64133918030006,108.0,15.461038961038961,447.1742705346602,92.0,6.0227272727272725,68.082085933546963,15.0,9.0
13.008658008658008,374.78667941005602,63.0,12.645021645021645,298.47349187608927,60.0,15.35930735930736,483.07115683739056,74.0,14.155844155844155,387.424073761736,80.0,18.948051948051948,687.62500702760451,93.0,20.653679653679653,751.91154588557197,106.0,19.00865800865801,675.41961357545756,90.0,10.181818181818182,202.1856786791852,40.0,10.0
