59896204700,0,1,7,1,-1,0,-2,7
59896204700,-2,1,1,0,-2,-1,2,-1
59896205543,0,5,6,0,0,0,-2,1
59896205543,-2,-2,0,0,1,-1,0,3
59896206389,-2,3,5,1,-1,-2,-4,-8
59896206389,-4,0,4,3,1,-2,-2,-5
59896207684,4,1,6,0,-1,-3,0,-1
59896207684,-3,2,2,0,-1,-1,-3,-3
59896215750,-5,-2,-1,0,0,-2,0,-1
59896215750,1,0,0,-1,-1,-2,-2,-2
59896222007,-7,7,0,-2,0,0,-2,-4
59896222007,4,1,12,2,1,-1,-3,-4
59896233422,0,0,-3,-1,-1,-1,4,1
59896233422,-3,-1,7,0,-1,0,-3,0
59896245748,2,-7,-24,-4,-4,-2,2,0
59896245748,-2,0,6,2,-1,0,0,-2
59896253442,0,-2,-1,-3,-2,-2,-1,-1
59896253442,0,-2,-6,-1,0,2,3,0
59896267903,1,-4,6,1,0,-1,0,10
59896267903,-3,-3,-6,0,-1,1,-2,-6
59896275694,-2,-6,-10,-5,0,1,2,2
59896275694,-2,3,9,2,-1,-1,-5,-13
59896282167,1,1,-2,-3,0,-1,1,9
59896282167,-4,-4,-6,-1,-3,-4,-1,2
59896329531,0,1,3,1,-1,2,-2,-2
59896329531,-2,-1,-1,-2,-2,0,-2,-1
59896330183,0,0,1,-2,1,0,2,0
59896330183,-2,-1,-2,-1,-2,-1,1,0
59896331024,-2,-2,-5,-2,0,-4,-1,1
59896331024,2,4,18,1,-1,-1,-1,-5
59896331812,-7,-13,-21,-1,0,-2,-1,-4
59896331812,2,1,3,1,0,-1,1,2
59896341848,-2,1,2,2,0,0,-1,2
59896341848,4,-1,-3,-1,-2,-3,-3,-4
59896350145,-11,2,7,0,-1,-1,-4,-4
59896350145,-2,-1,0,-4,1,2,7,8
59896356777,-1,-1,2,-2,0,2,1,0
59896356777,0,6,8,1,1,2,1,2
59896372579,7,6,9,2,-1,0,-2,2
59896372579,1,2,-1,0,0,0,0,-4
59896379378,-5,1,4,-2,-2,0,-1,-1
59896379378,-4,-5,-8,1,1,2,4,3
59896387473,-1,2,6,-2,-3,-1,-2,-1
59896387473,-1,0,-2,1,0,-1,-4,3
59896401733,3,-1,0,-4,0,0,-3,-4
59896401733,-1,-5,-5,-1,-2,-5,-4,1
59896410054,0,0,-5,-3,0,1,1,3
59896410054,-2,1,3,-1,-4,-2,-6,-8
59896424190,0,-1,-6,-1,-3,-1,-3,0
59896424190,-3,-7,9,2,0,2,3,3
59896432549,-2,-2,-1,1,-2,-1,-1,-6
59896432549,0,-2,-4,-5,0,-2,-4,5
59896439278,-2,1,-5,1,-2,-2,-3,-13
59896439278,1,6,-1,-1,-2,-2,1,11
59896446704,1,-1,-2,-1,-1,-3,0,-3
59896446704,-2,-3,-5,0,0,-3,-2,-3
59896461887,-4,-2,-3,-2,0,-2,3,1
59896461887,1,0,-9,-3,2,0,-5,-10
59896469961,5,1,-6,-3,-2,-1,-2,12
59896469961,-1,-1,4,1,0,-1,-1,-7
59896476817,0,-2,0,-1,1,-1,0,1
59896476817,-2,-1,-7,-1,-3,-2,-3,-2
59896493234,0,-4,-4,-1,-2,-1,4,0
59896493234,0,4,0,-3,-2,-2,-5,-6
59896499318,-1,-2,-5,-2,-2,-4,-3,1
59896499318,-3,-2,-4,-3,0,0,2,-1
59896514358,1,-2,5,-3,-2,-3,-6,-1
59896514358,-4,-4,-15,-3,-1,1,4,-5
59896521873,-2,-2,2,0,-1,1,-2,-4
59896521873,1,1,-7,-2,-2,0,-1,7
59896530711,3,3,4,-3,-2,-2,0,6
59896530711,-3,-5,-18,-3,-3,0,3,0
59896536925,5,2,2,2,0,2,1,2
59896536925,-5,-3,-4,-3,-2,-3,-6,-14
59896553322,-1,2,-15,-3,0,0,6,4
59896553322,17,2,21,7,-1,-1,-2,5
59896559373,-22,-9,-10,-5,-3,-2,0,-2
59896559373,0,-2,2,0,1,0,-2,-2
59896568242,-5,3,1,-1,-1,-2,-7,-10
59896568242,-1,-3,-7,-6,-3,-1,0,3
59896581838,6,0,-5,0,-1,0,0,-1
59896581838,1,0,-1,-1,-2,-1,-1,2
59896590705,-3,-8,-5,-1,-1,0,-2,-3
59896590705,-3,-2,2,3,1,1,-2,-3
59896596873,2,-3,1,0,-3,-3,-5,2
59896596873,-4,-1,-5,1,0,-2,0,-1
59896613218,1,-3,-1,-3,-1,-1,-3,-5
59896613218,-5,0,-1,2,3,3,2,4
59896619212,2,1,0,0,-1,-2,0,-4
59896619212,0,3,4,-1,0,-3,-2,-3
59896628166,-3,-7,-2,8,2,5,3,0
59896628166,-1,3,15,0,2,1,-1,0
59896641841,0,0,-2,-6,-20,-8,-4,0
59896641841,0,2,-10,8,19,1,-2,0
59896650785,-2,-7,-8,0,7,2,0,-2
59896650785,-1,4,5,15,14,9,3,0
59896656815,3,-1,1,-32,-4,6,3,3
59896656815,-3,-11,0,8,-28,-11,-4,-3
59896673243,3,8,23,40,6,-9,-4,-1
59896673243,-6,-8,-29,-42,-4,-12,-9,-6
59896679322,-1,-1,15,40,21,4,3,-1
59896679322,-1,-4,-11,-19,18,6,-4,-2
59896694412,-1,-5,-8,1,-2,8,5,-2
59896694412,4,2,5,1,-11,10,11,3
59896701780,3,4,-1,-31,-24,-17,-7,4
59896701780,0,-2,-6,20,8,11,7,0
59896710703,0,-2,1,-2,-18,-44,-23,-4
59896710703,-5,3,16,-3,22,25,3,-5
59896716867,-2,0,-10,5,5,5,8,0
59896716867,1,-2,6,3,-5,-11,-2,3
59896733377,-1,-2,-6,-9,6,10,2,-1
59896733377,-2,-4,-14,-13,-20,-19,-9,-2
59896739236,1,1,-7,0,-1,-8,-10,-1
59896739236,-2,3,-9,-4,-10,-33,-15,-2
59896754413,-1,-1,-11,-2,6,45,24,4
59896754413,-1,-2,1,5,7,5,-1,-3
59896761859,0,-4,-2,8,-5,0,0,4
59896761859,-1,-3,-12,-12,-16,-14,-5,-4
59896770702,-4,-1,-5,-11,-2,-21,-15,-3
59896770702,-5,-6,-6,4,-11,1,-1,-5
59896776811,2,8,24,21,19,4,4,0
59896776811,-4,-3,-14,1,3,11,6,0
59896793207,-1,-1,-5,-13,-7,-18,-5,2
59896793207,1,5,16,18,11,32,11,5
59896799352,-4,-7,-12,-24,-14,-17,-8,-4
59896799352,1,2,6,-2,9,7,0,1
59896814379,-5,-1,18,-8,-33,-8,-5,-4
59896814379,2,-4,-1,23,17,8,8,4
59896821854,4,2,-11,-10,2,0,0,1
59896821854,-1,3,18,-6,1,11,7,-2
59896830729,0,-2,-22,-18,15,6,2,0
59896830729,-2,-5,-1,-4,-27,-32,-13,-2
59896836707,-3,-3,3,9,4,18,5,-1
59896836707,-1,-5,-2,-7,-5,-7,-5,-2
59896853205,-1,2,-1,7,4,0,-2,-1
59896853205,0,0,4,-22,-15,-11,-7,-1
59896859287,-6,-2,-3,0,3,0,1,-3
59896859287,1,-8,-33,-3,-8,-6,-3,0
59896874285,-2,3,18,10,7,16,4,0
59896874285,2,-3,-8,8,4,-3,-1,1
59896890654,-1,-4,-6,-4,-7,-10,-5,-2
59896890654,-5,3,7,-2,-3,4,-1,-2
59896892184,9,3,4,8,5,9,1,-4
59896892184,-18,-8,-14,13,10,-5,0,-4
59896896825,6,2,4,-21,-16,-6,-4,-4
59896896825,-1,-4,12,-9,-1,10,5,5
59896913216,0,-2,-11,-8,-4,-2,0,2
59896913216,3,3,9,5,-4,-12,-9,-4
59896919270,-6,-1,-15,-4,1,1,0,-1
59896919270,2,-2,8,11,8,10,5,1
59896934316,-2,1,-7,-6,-7,-8,-4,-2
59896934316,1,-1,-4,-5,-3,0,0,-1
59896941796,0,0,-9,-1,1,0,-4,-2
59896941796,-1,-2,4,5,2,-1,0,0
59896982122,-3,1,16,-8,3,6,1,-2
59896982122,0,-2,-20,-12,-13,-9,-1,4
59896983651,-1,-2,-2,2,6,3,0,-4
59896983651,-3,1,4,2,1,3,-1,-2
59897017335,-2,-3,6,6,-1,3,4,2
59897017335,3,2,27,1,-2,-4,-3,-2
59897028643,13,-2,-29,-10,1,4,2,5
59897028643,-14,0,0,-9,-5,-1,-1,-7
59897029426,-19,-9,1,11,-3,-3,-6,-5
59897029426,22,8,4,-19,-7,-3,0,12
59897033732,-5,2,21,22,6,1,1,-3
59897033732,1,-2,-17,-7,1,2,-2,-3
59897034513,-7,2,-16,-9,-5,-3,2,-3
59897034513,3,0,2,4,6,-1,-2,0
59897036209,-5,-5,5,15,5,-2,1,-3
59897036209,-5,-1,-4,1,-7,-4,1,-1
59897039203,0,1,-4,5,1,-3,-3,-2
59897039203,-8,-3,-3,-32,-12,-9,-5,-7
59897054298,10,5,9,5,2,0,-3,9
59897054298,-5,0,1,14,1,-3,0,-4
59897061889,1,-2,-12,-11,-2,1,1,1
59897061889,-1,3,8,30,8,1,2,-1
59897070707,14,-4,-8,-13,-4,-3,-2,1
59897070707,-27,4,3,-11,-1,-3,-4,-17
59897076906,13,-5,25,23,2,3,2,8
59897076906,4,-15,-30,-12,-3,-5,1,12
59897093197,1,1,-3,0,-3,-3,-2,-7
59897093197,-3,-4,4,-21,0,0,-6,-6
59897099441,-14,-5,-29,-4,1,-1,2,2
59897099441,1,6,22,-11,-4,-2,-9,-11
59897114309,24,6,12,25,5,3,11,16
59897114309,-10,-13,-36,-22,-5,-7,-12,-13
59897121738,-7,4,13,-6,-1,1,11,1
59897121738,5,-4,-8,7,1,3,8,5
59897130689,-25,-7,-33,-30,-7,-5,-6,-10
59897130689,23,4,14,23,4,0,-6,-3
59897136842,-12,2,9,-2,-1,0,-2,2
59897136842,-11,1,9,21,4,-2,-2,-4
59897153186,2,-1,-9,-17,-6,2,-1,-1
59897153186,2,1,18,6,2,-1,1,1
59897159465,2,0,-9,-4,-2,-5,-8,0
59897159465,6,8,16,0,-5,-3,0,5
59897174302,-3,-1,-1,-5,3,2,-1,-3
59897174302,-4,-7,-10,9,0,2,3,1
59897181787,28,5,16,13,1,0,1,1
59897181787,-46,-13,-22,-12,-6,-1,-5,-12
59897190701,15,-2,14,5,2,0,0,10
59897190701,6,-3,-29,-5,-3,-1,-3,2
59897196825,-7,-4,1,-4,-5,-5,-10,-16
59897196825,5,6,17,21,7,2,4,5
59897213222,-12,0,-3,-7,-2,0,10,-2
59897213222,-4,-1,-15,-8,-3,1,2,10
59897219328,-4,-5,-13,-18,-3,-4,-8,-8
59897219328,24,5,16,-8,-5,-4,-23,-5
59897234384,-26,-12,-12,13,3,-1,0,-18
59897234384,3,2,13,8,4,5,11,11
59897241841,-5,-4,-3,-13,-5,-1,0,1
59897241841,4,1,-1,14,5,0,3,-1
59897250736,8,3,3,-2,3,3,-9,0
59897250736,0,-2,3,12,0,-3,-12,-5
59897264322,-6,1,1,-5,-1,-1,-4,-2
59897264322,-2,-3,3,-3,1,7,16,2
59897273209,5,-3,-9,-8,-4,-2,3,7
59897273209,-6,-8,6,4,-1,1,2,2
59897279375,-5,0,-10,-3,-5,-4,-3,-4
59897279375,1,-3,-19,-6,2,1,-2,0
59897294193,1,2,1,3,-1,-3,-3,0
59897294193,-4,4,-8,-28,-6,-2,5,-5
59897301673,-2,-6,19,25,2,2,2,6
59897301673,2,2,17,-8,3,1,4,1
59897316701,-7,-2,-32,-21,-11,-3,-3,-5
59897316701,2,-5,-15,-2,-5,-7,-8,-1
59897324277,-2,-1,5,-1,4,1,0,0
