59977126654,0,3,-3,-2,-3,-2,-2,-2
59977126654,0,-3,-6,-2,-3,0,6,4
59977127417,-3,-2,-5,0,-3,-2,-4,-4
59977127417,2,0,-1,-1,0,-1,4,1
59977133805,-1,3,-8,-2,-2,-3,-7,-5
59977133805,1,-3,-7,-4,-2,-1,-6,-4
59977135848,-1,2,12,1,-3,-4,2,-1
59977135848,-2,-3,-7,0,-4,-4,-4,-4
59977137918,-3,-5,-5,-2,-2,-1,-2,0
59977137918,-4,-4,-10,-2,-3,-6,-5,-4
59977149414,-1,-5,-8,0,-6,-3,-3,-2
59977149414,-3,-1,-2,-1,-1,-3,0,2
59977161609,2,-2,0,6,7,7,2,1
59977161609,4,0,7,2,-5,-4,-1,6
59977169424,-1,2,4,5,10,6,1,-2
59977169424,-1,-8,-16,-13,-16,-5,0,-2
59977176655,-4,-9,-5,-11,-6,-3,0,-6
59977176655,-6,0,5,1,-5,-5,-1,-6
59977191650,1,-1,-4,-3,7,-6,-4,1
59977191650,0,4,1,7,1,-2,-1,1
59977198227,4,-1,-6,-3,-4,4,2,5
59977198227,0,-2,-5,-3,8,-3,-2,-3
59977246329,-2,-4,-10,-20,-28,-2,-2,-6
59977246329,-6,-4,-10,-5,1,2,3,-1
59977247013,-3,0,20,7,-7,-12,-8,-3
59977247013,0,5,22,0,27,2,-2,-2
59977247877,7,-4,2,18,9,21,8,8
59977247877,2,-3,10,0,-12,-31,-18,-4
59977251062,-5,-2,-5,-8,2,21,10,-2
59977251062,7,2,-26,-9,-31,-13,0,6
59977257742,-7,-2,-2,-13,8,-2,-4,-5
59977257742,3,-2,-38,-16,-22,18,8,2
59977266042,0,-8,24,28,29,-10,-9,-3
59977266042,1,7,-1,-13,-22,-17,-9,-5
59977272969,-1,-2,-1,3,9,7,4,2
59977272969,4,5,25,-3,-9,-13,-10,-2
59977288640,-15,-12,-34,1,-9,-5,0,-8
59977288640,-1,-9,-29,12,27,34,14,6
59977295364,19,9,2,12,8,-18,-4,14
59977295364,3,1,-14,-1,-13,9,4,4
59977302809,-11,-2,-8,-23,3,1,0,-15
59977302809,-23,-17,-25,-4,-11,-15,-15,-25
59977319294,-12,-6,-31,-6,-3,-10,-6,-8
59977319294,5,-4,-44,-10,15,1,0,4
59977326105,17,7,-33,2,-11,-2,-2,9
59977326105,0,-17,-11,1,-2,-4,-1,7
59977332864,8,2,-15,-5,2,9,10,16
59977332864,4,-8,1,14,-2,-2,2,0
59977348582,-25,-9,0,-22,-9,1,-1,-19
59977348582,-2,7,5,-4,-2,1,-4,-8
59977355473,-11,-9,-4,-2,-11,-12,-9,-13
59977355473,-5,0,2,13,11,1,1,-1
59977362916,20,4,4,3,-6,-2,5,22
59977362916,1,14,21,-3,-2,0,-5,-4
59977377798,1,-2,15,4,-1,-4,-2,8
59977377798,2,8,19,-1,0,-3,1,-8
59977386064,-2,0,28,5,-7,-5,-6,-4
