60056426581,0.153625488281,0.490234375,-0.547424316406,-0.66064453125
60056441555,0.153015136719,0.4892578125,-0.547180175781,-0.661743164062
60056465319,0.158508300781,0.486022949219,-0.550598144531,-0.659912109375
60056486726,0.157653808594,0.485229492188,-0.550720214844,-0.66064453125
60056501646,0.15869140625,0.482788085938,-0.552368164062,-0.660827636719
60056525359,0.166015625,0.483825683594,-0.554138183594,-0.65673828125
60056546575,0.174011230469,0.487915039062,-0.554565429688,-0.651245117188
60056561710,0.175842285156,0.49169921875,-0.553100585938,-0.649169921875
60056601050,0.169738769531,0.492065429688,-0.550903320312,-0.652404785156
60056610185,0.160461425781,0.488830566406,-0.549560546875,-0.658325195312
60056623114,0.1591796875,0.48779296875,-0.549682617188,-0.659240722656
60056645232,0.157531738281,0.489624023438,-0.548278808594,-0.659423828125
60056667240,0.157104492188,0.489685058594,-0.548156738281,-0.659606933594
60056683117,0.157043457031,0.489685058594,-0.548156738281,-0.659606933594
60056719689,0.157104492188,0.489624023438,-0.548156738281,-0.65966796875
60056728352,0.1572265625,0.489440917969,-0.548156738281,-0.659729003906
60056742864,0.157531738281,0.490234375,-0.54833984375,-0.658935546875
60056763981,0.164489746094,0.488647460938,-0.550842285156,-0.656311035156
60056787143,0.158996582031,0.486572265625,-0.549560546875,-0.660278320312
60056802816,0.157470703125,0.484252929688,-0.549072265625,-0.662780761719
60056823986,0.164428710938,0.485595703125,-0.548400878906,-0.66064453125
60056847116,0.179260253906,0.493469238281,-0.544799804688,-0.653869628906
60056862832,0.193420410156,0.505065917969,-0.537475585938,-0.647094726562
60056884026,0.198486328125,0.511474609375,-0.530517578125,-0.646240234375
60056907261,0.198181152344,0.50830078125,-0.528869628906,-0.650146484375
60056922855,0.202209472656,0.498901367188,-0.533325195312,-0.652526855469
60056943973,0.208251953125,0.48876953125,-0.538452148438,-0.654052734375
60056966372,0.219482421875,0.474365234375,-0.546203613281,-0.654602050781
60056982837,0.230651855469,0.458679199219,-0.55615234375,-0.653564453125
60057004013,0.242736816406,0.442626953125,-0.566833496094,-0.651062011719
60057026532,0.255065917969,0.42578125,-0.578369140625,-0.647399902344
60057042836,0.265869140625,0.406982421875,-0.591918945312,-0.642944335938
60057064052,0.273986816406,0.385498046875,-0.607421875,-0.638305664062
60057086559,0.279235839844,0.362060546875,-0.623962402344,-0.6337890625
60057102822,0.280517578125,0.337097167969,-0.641052246094,-0.6298828125
60057132113,0.278564453125,0.312377929688,-0.657653808594,-0.626403808594
60057147839,0.273986816406,0.287414550781,-0.673400878906,-0.623657226562
60057162847,0.266906738281,0.261413574219,-0.688720703125,-0.621337890625
60057184065,0.2578125,0.234680175781,-0.703308105469,-0.619567871094
60057206513,0.246643066406,0.208312988281,-0.716613769531,-0.618286132812
60057222836,0.233154296875,0.181762695312,-0.728576660156,-0.617919921875
60057243923,0.218200683594,0.155517578125,-0.739379882812,-0.617736816406
60057266493,0.202575683594,0.12939453125,-0.749084472656,-0.617370605469
60057282845,0.18603515625,0.102783203125,-0.757690429688,-0.617065429688
60057303993,0.169067382812,0.0780639648438,-0.76513671875,-0.616394042969
60057326436,0.149291992188,0.0525512695312,-0.771362304688,-0.616455078125
60057342818,0.128540039062,0.0277709960938,-0.776550292969,-0.616271972656
60057365359,0.10791015625,0.00408935546875,-0.780517578125,-0.615783691406
60057410896,0.088623046875,-0.0172729492188,-0.782958984375,-0.615600585938
60057413333,0.0708618164062,-0.037353515625,-0.783935546875,-0.61572265625
60057426053,0.0537719726562,-0.056640625,-0.783935546875,-0.615966796875
60057446347,0.0369873046875,-0.0740966796875,-0.783386230469,-0.616088867188
60057464318,0.0216064453125,-0.0912475585938,-0.782531738281,-0.615600585938
60057487435,0.00677490234375,-0.107238769531,-0.781982421875,-0.614013671875
60057506510,-0.0072021484375,-0.124389648438,-0.780883789062,-0.612182617188
60057522853,-0.0208129882812,-0.140930175781,-0.77880859375,-0.610961914062
60057545448,-0.0347290039062,-0.155395507812,-0.775573730469,-0.610900878906
60057566517,-0.0465087890625,-0.167663574219,-0.772338867188,-0.610961914062
60057582811,-0.0567016601562,-0.176330566406,-0.769775390625,-0.610900878906
60057605367,-0.065185546875,-0.181518554688,-0.767944335938,-0.61083984375
60057626461,-0.0731201171875,-0.183471679688,-0.767211914062,-0.610290527344
60057642811,-0.0806274414062,-0.18359375,-0.767395019531,-0.609130859375
60057665338,-0.0873413085938,-0.18310546875,-0.7685546875,-0.606872558594
60057686466,-0.0931396484375,-0.184204101562,-0.77001953125,-0.603759765625
60057704416,-0.0984497070312,-0.188232421875,-0.770935058594,-0.600524902344
60057725339,-0.102966308594,-0.192993164062,-0.771667480469,-0.597351074219
60057746411,-0.10595703125,-0.196899414062,-0.772766113281,-0.594055175781
60057762840,-0.107360839844,-0.200134277344,-0.774169921875,-0.590942382812
60057807168,-0.107604980469,-0.202697753906,-0.775390625,-0.58837890625
60057839191,-0.107055664062,-0.204284667969,-0.7763671875,-0.586669921875
60057840003,-0.106384277344,-0.205322265625,-0.777221679688,-0.585266113281
60057859718,-0.105651855469,-0.206726074219,-0.778137207031,-0.583740234375
60057875992,-0.106140136719,-0.209655761719,-0.777893066406,-0.582885742188
60057890963,-0.105346679688,-0.212707519531,-0.777282714844,-0.582763671875
60057905916,-0.105712890625,-0.215393066406,-0.776611328125,-0.582580566406
60057928482,-0.108215332031,-0.2138671875,-0.777038574219,-0.582153320312
60057950982,-0.105834960938,-0.213439941406,-0.777404785156,-0.582275390625
60057965999,-0.108459472656,-0.214660644531,-0.777221679688,-0.58154296875
60057988457,-0.1044921875,-0.214233398438,-0.777587890625,-0.581970214844
60058010980,-0.107421875,-0.212158203125,-0.778442382812,-0.5810546875
60058025334,-0.108703613281,-0.217407226562,-0.777587890625,-0.579956054688
60058048495,-0.103088378906,-0.21875,-0.777465820312,-0.580688476562
60058070935,-0.10009765625,-0.215576171875,-0.778259277344,-0.581298828125
60058085319,-0.102172851562,-0.211975097656,-0.779479980469,-0.580688476562
60058108532,-0.107055664062,-0.209716796875,-0.780456542969,-0.579284667969
60058130990,-0.113342285156,-0.208984375,-0.781005859375,-0.577575683594
60058145372,-0.119812011719,-0.208068847656,-0.781494140625,-0.575927734375
60058176010,-0.124694824219,-0.205322265625,-0.782348632812,-0.57470703125
60058198465,-0.123962402344,-0.201721191406,-0.783264160156,-0.574890136719
60058229211,-0.122009277344,-0.203369140625,-0.782592773438,-0.575744628906
60058230021,-0.119873046875,-0.203125,-0.782592773438,-0.576232910156
60058250959,-0.118591308594,-0.203491210938,-0.782409667969,-0.576599121094
60058273487,-0.11767578125,-0.204345703125,-0.782165527344,-0.576782226562
60058295402,-0.116821289062,-0.204772949219,-0.781982421875,-0.5771484375
60058325741,-0.116027832031,-0.204528808594,-0.781677246094,-0.577758789062
60058349195,-0.115356445312,-0.203735351562,-0.781433105469,-0.578491210938
60058350004,-0.114929199219,-0.202819824219,-0.781372070312,-0.578979492188
60058370994,-0.114379882812,-0.202209472656,-0.781311035156,-0.579406738281
60058399640,-0.113891601562,-0.201721191406,-0.78125,-0.579711914062
60058424187,-0.11328125,-0.201416015625,-0.781127929688,-0.580078125
60058425793,-0.112548828125,-0.201477050781,-0.780944824219,-0.580505371094
60058445978,-0.111511230469,-0.201477050781,-0.780639648438,-0.581115722656
60058468491,-0.110168457031,-0.201232910156,-0.780334472656,-0.581848144531
60058497024,-0.108703613281,-0.201110839844,-0.780029296875,-0.582580566406
60058520991,-0.107299804688,-0.201293945312,-0.779541015625,-0.583435058594
60058544148,-0.105895996094,-0.201538085938,-0.778991699219,-0.584350585938
60058545022,-0.104370117188,-0.201965332031,-0.778442382812,-0.585144042969
60058572179,-0.102478027344,-0.2021484375,-0.777893066406,-0.586181640625
60058595975,-0.100402832031,-0.202087402344,-0.777282714844,-0.587341308594
